Cell ID Num;Alpha Cell ID;*eNodeB ID;*Local Cell ID;Vendor;eNodeB ID;eNodeB Name;Cell Name;eCGI;4T4R Cells / 2T2R Cells;Band;Frequency Band;Bandwidth;EUARFCNDL;PCI;TAC;Longitude;Latitude;Azimuth;E-DownTilt;M-DownTilt;Height
20792;WE2079O1;2079;2;Huawei;WE2079;WE2079-Rubindi;WE2079-Rubindi_O1;641-01-2079-02;2T2R;L1800;3;10MHz;1600;494;2803;30.5841;-0.3045;285;0;3;48
20920;WE2092M1;2092;0;Huawei;WE2092;WE2092-ATC_Butale;WE2092-ATC_Butale_M1;641-01-2092-00;2T2R;L1800;3;10MHz;1600;209;2903;31.64288;-0.4034;0;0;2;44
20921;WE2092N1;2092;1;Huawei;WE2092;WE2092-ATC_Butale;WE2092-ATC_Butale_N1;641-01-2092-01;2T2R;L1800;3;10MHz;1600;207;2903;31.64288;-0.4034;100;0;0;44
20922;WE2092O1;2092;2;Huawei;WE2092;WE2092-ATC_Butale;WE2092-ATC_Butale_O1;641-01-2092-02;2T2R;L1800;3;10MHz;1600;208;2903;31.64288;-0.4034;220;0;0;44
20930;WE2093M1;2093;0;Huawei;WE2093;WE2093-ATC-Kisiita;WE2093-ATC-Kisiita_M1;641-01-2093-00;2T2R;L1800;3;10MHz;1600;274;2903;31.512;-0.4856;20;0;2;28
20931;WE2093N1;2093;1;Huawei;WE2093;WE2093-ATC-Kisiita;WE2093-ATC-Kisiita_N1;641-01-2093-01;2T2R;L1800;3;10MHz;1600;275;2903;31.512;-0.4856;120;0;2;28
20932;WE2093O1;2093;2;Huawei;WE2093;WE2093-ATC-Kisiita;WE2093-ATC-Kisiita_O1;641-01-2093-02;2T2R;L1800;3;10MHz;1600;273;2903;31.512;-0.4856;240;0;3;28
21461;WE2146M1;2146;1;ZTE;WE2146;WE2146-OUL-Bukwiri;WE2146-OUL-Bukwiri_M1;641-01-2146-01;2T2R;L1800;3;10MHz;1600;456;2901;31.6037;1.10562;50;0;8;54
21462;WE2146N1;2146;2;ZTE;WE2146;WE2146-OUL-Bukwiri;WE2146-OUL-Bukwiri_N1;641-01-2146-02;2T2R;L1800;3;10MHz;1600;457;2901;31.6037;1.10562;130;0;5;54
21463;WE2146O1;2146;3;ZTE;WE2146;WE2146-OUL-Bukwiri;WE2146-OUL-Bukwiri_O1;641-01-2146-03;2T2R;L1800;3;10MHz;1600;458;2901;31.6037;1.10562;330;0;5;54
21610;WE2161M1;2161;0;Huawei;WE2161;WE2161-KiteredeSingo;WE2161-KiteredeSingo_M1;641-01-2161-00;2T2R;L1800;3;10MHz;1600;198;2903;31.676964;-0.336031;20;0;6;60
21611;WE2161N1;2161;1;Huawei;WE2161;WE2161-KiteredeSingo;WE2161-KiteredeSingo_N1;641-01-2161-01;2T2R;L1800;3;10MHz;1600;199;2903;31.676964;-0.336031;120;0;6;60
21612;WE2161O1;2161;2;Huawei;WE2161;WE2161-KiteredeSingo;WE2161-KiteredeSingo_O1;641-01-2161-02;2T2R;L1800;3;10MHz;1600;200;2903;31.676964;-0.336031;260;0;6;60
21740;WE2174M1;2174;0;Huawei;WE2174;WE2174-Ndeija;WE2174-Ndeija_M1;641-01-2174-00;2T2R;L1800;3;10MHz;1600;444;2803;30.3586;-0.7411;30;0;2;50
21741;WE2174N1;2174;1;Huawei;WE2174;WE2174-Ndeija;WE2174-Ndeija_N1;641-01-2174-01;2T2R;L1800;3;10MHz;1600;445;2803;30.3586;-0.7411;140;0;3;50
21742;WE2174O1;2174;2;Huawei;WE2174;WE2174-Ndeija;WE2174-Ndeija_O1;641-01-2174-02;2T2R;L1800;3;10MHz;1600;446;2803;30.3586;-0.7411;240;0;2;50
22050;WE2205M1;2205;0;Huawei;WE2205;WE2205-Lukaya;WE2205-Lukaya_M1;641-01-2205-00;2T2R;L1800;3;5MHz;1575;114;2903;31.842806;-0.172859;55;0;6;48
22051;WE2205N1;2205;1;Huawei;WE2205;WE2205-Lukaya;WE2205-Lukaya_N1;641-01-2205-01;2T2R;L1800;3;5MHz;1575;115;2903;31.842806;-0.172859;155;0;5;48
22052;WE2205O1;2205;2;Huawei;WE2205;WE2205-Lukaya;WE2205-Lukaya_O1;641-01-2205-02;2T2R;L1800;3;5MHz;1575;116;2903;31.842806;-0.172859;316;0;2;48
22540;WE2254M1;2254;0;Huawei;WE2254;WE2254-Kinoni Kasambya;WE2254-Kinoni Kasambya_M1;641-01-2254-00;2T2R;L1800;3;10MHz;1600;267;2903;31.57537;-0.314;40;0;5;45
22541;WE2254N1;2254;1;Huawei;WE2254;WE2254-Kinoni Kasambya;WE2254-Kinoni Kasambya_N1;641-01-2254-01;2T2R;L1800;3;10MHz;1600;268;2903;31.57537;-0.314;120;0;3;45
22542;WE2254O1;2254;2;Huawei;WE2254;WE2254-Kinoni Kasambya;WE2254-Kinoni Kasambya_O1;641-01-2254-02;2T2R;L1800;3;10MHz;1600;269;2903;31.57537;-0.314;270;0;5;45
22730;WE2273M1;2273;0;Huawei;WE2273;WE2273-Kitunda;WE2273-Kitunda_M1;641-01-2273-00;2T2R;L1800;3;10MHz;1600;210;2903;31.75831;-0.59914;60;0;4;50
22731;WE2273N1;2273;1;Huawei;WE2273;WE2273-Kitunda;WE2273-Kitunda_N1;641-01-2273-01;2T2R;L1800;3;10MHz;1600;211;2903;31.75831;-0.59914;180;0;4;50
22732;WE2273O1;2273;2;Huawei;WE2273;WE2273-Kitunda;WE2273-Kitunda_O1;641-01-2273-02;2T2R;L1800;3;10MHz;1600;212;2903;31.75831;-0.59914;280;0;4;50
22861;WE2286M1;2286;1;ZTE;WE2286;WE2286-Biseruka;WE2286-Biseruka_M1;641-01-2286-01;2T2R;L1800;3;10MHz;1600;234;4801;31.138302;1.545971;70;0;0;49
22862;WE2286N1;2286;2;ZTE;WE2286;WE2286-Biseruka;WE2286-Biseruka_N1;641-01-2286-02;2T2R;L1800;3;10MHz;1600;235;4801;31.138302;1.545971;190;0;2;49
22863;WE2286O1;2286;3;ZTE;WE2286;WE2286-Biseruka;WE2286-Biseruka_O1;641-01-2286-03;2T2R;L1800;3;10MHz;1600;236;4801;31.138302;1.545971;270;0;1;49
22900;WE2290M1;2290;0;Huawei;WE2290;WE2290-Lamagwa;WE2290-Lamagwa_M1;641-01-2290-00;2T2R;L1800;3;10MHz;1600;237;2903;31.32603;-0.63187;60;0;4;47
22901;WE2290N1;2290;1;Huawei;WE2290;WE2290-Lamagwa;WE2290-Lamagwa_N1;641-01-2290-01;2T2R;L1800;3;10MHz;1600;238;2903;31.32603;-0.63187;170;0;5;47
22902;WE2290O1;2290;2;Huawei;WE2290;WE2290-Lamagwa;WE2290-Lamagwa_O1;641-01-2290-02;2T2R;L1800;3;10MHz;1600;239;2903;31.32603;-0.63187;300;0;5;47
23161;WE2316M1;2316;1;ZTE;WE2316;WE2316-Kahondo;WE2316-Kahondo_M1;641-01-2316-01;2T2R;L1800;3;10MHz;1600;486;2801;30.14438;-1.23577;30;0;5;47
23162;WE2316N1;2316;2;ZTE;WE2316;WE2316-Kahondo;WE2316-Kahondo_N1;641-01-2316-02;2T2R;L1800;3;10MHz;1600;487;2801;30.14438;-1.23577;180;0;5;47
23163;WE2316O1;2316;3;ZTE;WE2316;WE2316-Kahondo;WE2316-Kahondo_O1;641-01-2316-03;2T2R;L1800;3;10MHz;1600;488;2801;30.14438;-1.23577;300;0;3;47
23330;WE2333M1;2333;0;Huawei;WE2333;WE2333-Kalangala2;WE2333-Kalangala2_M1;641-01-2333-00;2T2R;L1800;3;10MHz;1600;96;2903;32.27342;-0.4474;20;0;1;55
23331;WE2333N1;2333;1;Huawei;WE2333;WE2333-Kalangala2;WE2333-Kalangala2_N1;641-01-2333-01;2T2R;L1800;3;10MHz;1600;97;2903;32.27342;-0.4474;130;0;2;55
23332;WE2333O1;2333;2;Huawei;WE2333;WE2333-Kalangala2;WE2333-Kalangala2_O1;641-01-2333-02;2T2R;L1800;3;10MHz;1600;98;2903;32.27342;-0.4474;235;0;2;55
23400;WE2340M1;2340;0;Huawei;WE2340;WE2340-Byanamira;WE2340-Byanamira_M1;641-01-2340-00;2T2R;L1800;3;10MHz;1600;315;2803;30.7191;-0.2393;0;0;1;47
23401;WE2340N1;2340;1;Huawei;WE2340;WE2340-Byanamira;WE2340-Byanamira_N1;641-01-2340-01;2T2R;L1800;3;10MHz;1600;316;2803;30.7191;-0.2393;0;0;2;47
23402;WE2340O1;2340;2;Huawei;WE2340;WE2340-Byanamira;WE2340-Byanamira_O1;641-01-2340-02;2T2R;L1800;3;10MHz;1600;317;2803;30.7191;-0.2393;0;0;2;47
23540;WE2354M1;2354;0;Huawei;WE2354;WE2354-Burere;WE2354-Burere_M1;641-01-2354-00;2T2R;L1800;3;10MHz;1600;377;2803;30.3668;-0.3228;336;0;2;47
23541;WE2354N1;2354;1;Huawei;WE2354;WE2354-Burere;WE2354-Burere_N1;641-01-2354-01;2T2R;L1800;3;10MHz;1600;375;2803;30.3668;-0.3228;198;0;3;47
23542;WE2354O1;2354;2;Huawei;WE2354;WE2354-Burere;WE2354-Burere_O1;641-01-2354-02;2T2R;L1800;3;10MHz;1600;376;2803;30.3668;-0.3228;285;0;2;47
23741;WE2374M1;2374;1;ZTE;WE2374;WE2374-Ngege;WE2374-Ngege_M1;641-01-2374-01;2T2R;L1800;3;10MHz;1600;315;4801;31.53442;2.0758;0;0;1;12
23742;WE2374N1;2374;2;ZTE;WE2374;WE2374-Ngege;WE2374-Ngege_N1;641-01-2374-02;2T2R;L1800;3;10MHz;1600;316;4801;31.53442;2.0758;120;0;1;12
23743;WE2374O1;2374;3;ZTE;WE2374;WE2374-Ngege;WE2374-Ngege_O1;641-01-2374-03;2T2R;L1800;3;10MHz;1600;317;4801;31.53442;2.0758;240;0;1;12
24100;WE2410M1;2410;0;Huawei;WE2410;WE2410-ATC_Masheruka;WE2410-ATC_Masheruka_M1;641-01-2410-00;2T2R;L1800;3;10MHz;1600;327;2803;30.46;-0.42;90;0;4;50
24101;WE2410N1;2410;1;Huawei;WE2410;WE2410-ATC_Masheruka;WE2410-ATC_Masheruka_N1;641-01-2410-01;2T2R;L1800;3;10MHz;1600;328;2803;30.46;-0.42;240;0;2;50
24102;WE2410O1;2410;2;Huawei;WE2410;WE2410-ATC_Masheruka;WE2410-ATC_Masheruka_O1;641-01-2410-02;2T2R;L1800;3;10MHz;1600;329;2803;30.46;-0.42;320;0;4;50
24170;WE2417M1;2417;0;Huawei;WE2417;WE2417-Kabasanda;WE2417-Kabasanda_M1;641-01-2417-00;2T2R;L1800;3;10MHz;1600;489;2903;32.21556;0.26624;110;0;1;30
24171;WE2417N1;2417;1;Huawei;WE2417;WE2417-Kabasanda;WE2417-Kabasanda_N1;641-01-2417-01;2T2R;L1800;3;10MHz;1600;490;2903;32.21556;0.26624;230;0;1;30
24172;WE2417O1;2417;2;Huawei;WE2417;WE2417-Kabasanda;WE2417-Kabasanda_O1;641-01-2417-02;2T2R;L1800;3;10MHz;1600;491;2903;32.21556;0.26624;330;0;1;30
25341;WE2534M1;2534;1;ZTE;WE2534;WE2534-Mparo;WE2534-Mparo_M1;641-01-2534-01;2T2R;L1800;3;10MHz;1600;327;2801;30.01711;-1.1726;120;0;2;39
25342;WE2534N1;2534;2;ZTE;WE2534;WE2534-Mparo;WE2534-Mparo_N1;641-01-2534-02;2T2R;L1800;3;10MHz;1600;328;2801;30.01711;-1.1726;0;0;2;38
25343;WE2534O1;2534;3;ZTE;WE2534;WE2534-Mparo;WE2534-Mparo_O1;641-01-2534-03;2T2R;L1800;3;10MHz;1600;329;2801;30.01711;-1.1726;240;0;2;48
25351;WE2535M1;2535;1;ZTE;WE2535;WE2535-Bukurungu;WE2535-Bukurungu_M1;641-01-2535-01;2T2R;L1800;3;10MHz;1600;468;2801;29.84309722;-0.643358333;330;0;2;38
25352;WE2535N1;2535;2;ZTE;WE2535;WE2535-Bukurungu;WE2535-Bukurungu_N1;641-01-2535-02;2T2R;L1800;3;10MHz;1600;469;2801;29.84309722;-0.643358333;0;0;2;38
25353;WE2535O1;2535;3;ZTE;WE2535;WE2535-Bukurungu;WE2535-Bukurungu_O1;641-01-2535-03;2T2R;L1800;3;10MHz;1600;470;2801;29.84309722;-0.643358333;120;0;2;38
25391;WE2539M1;2539;1;ZTE;WE2539;WE2539-Bulyango;WE2539-Bulyango_M1;641-01-2539-01;2T2R;L1800;3;10MHz;1600;372;4801;31.4296;1.60509;0;0;2;48
25392;WE2539N1;2539;2;ZTE;WE2539;WE2539-Bulyango;WE2539-Bulyango_N1;641-01-2539-02;2T2R;L1800;3;10MHz;1600;373;4801;31.4296;1.60509;120;0;2;48
25393;WE2539O1;2539;3;ZTE;WE2539;WE2539-Bulyango;WE2539-Bulyango_O1;641-01-2539-03;2T2R;L1800;3;10MHz;1600;374;4801;31.4296;1.60509;240;0;2;48
25411;WE2541M1;2541;1;ZTE;WE2541;WE2541-Ihunga;WE2541-Ihunga_M1;641-01-2541-01;2T2R;L1800;3;10MHz;1600;330;2801;30.182669;-0.832806;35;0;2;48
25412;WE2541N1;2541;2;ZTE;WE2541;WE2541-Ihunga;WE2541-Ihunga_N1;641-01-2541-02;2T2R;L1800;3;10MHz;1600;331;2801;30.182669;-0.832806;130;0;2;48
25413;WE2541O1;2541;3;ZTE;WE2541;WE2541-Ihunga;WE2541-Ihunga_O1;641-01-2541-03;2T2R;L1800;3;10MHz;1600;332;2801;30.182669;-0.832806;300;0;2;48
25471;WE2547M1;2547;1;ZTE;WE2547;WE2547-Kasangari;WE2547-Kasangari_M1;641-01-2547-01;2T2R;L1800;3;10MHz;1600;387;2801;30.117292;0.471215;25;0;2;50
25472;WE2547N1;2547;2;ZTE;WE2547;WE2547-Kasangari;WE2547-Kasangari_N1;641-01-2547-02;2T2R;L1800;3;10MHz;1600;388;2801;30.117292;0.471215;90;0;2;50
25473;WE2547O1;2547;3;ZTE;WE2547;WE2547-Kasangari;WE2547-Kasangari_O1;641-01-2547-03;2T2R;L1800;3;10MHz;1600;389;2801;30.117292;0.471215;140;0;2;50
25501;WE2550M1;2550;1;ZTE;WE2550;WE2550-Burumba;WE2550-Burumba_M1;641-01-2550-01;2T2R;L1800;3;10MHz;1600;429;2801;30.816863;-0.971136;0;0;2;50
25502;WE2550N1;2550;2;ZTE;WE2550;WE2550-Burumba;WE2550-Burumba_N1;641-01-2550-02;2T2R;L1800;3;10MHz;1600;430;2801;30.816863;-0.971136;250;0;2;50
25503;WE2550O1;2550;3;ZTE;WE2550;WE2550-Burumba;WE2550-Burumba_O1;641-01-2550-03;2T2R;L1800;3;10MHz;1600;431;2801;30.816863;-0.971136;100;0;2;50
25541;WE2554M1;2554;1;ZTE;WE2554;WE2554-Nkongoro;WE2554-Nkongoro_M1;641-01-2554-01;2T2R;L1800;3;10MHz;1600;432;2801;30.361525;0.160556;10;0;2;50
25542;WE2554N1;2554;2;ZTE;WE2554;WE2554-Nkongoro;WE2554-Nkongoro_N1;641-01-2554-02;2T2R;L1800;3;10MHz;1600;433;2801;30.361525;0.160556;120;0;2;50
25543;WE2554O1;2554;3;ZTE;WE2554;WE2554-Nkongoro;WE2554-Nkongoro_O1;641-01-2554-03;2T2R;L1800;3;10MHz;1600;434;2801;30.361525;0.160556;240;0;2;50
25571;WE2557M1;2557;1;ZTE;WE2557;WE2557-Kalweru;WE2557-Kalweru_M1;641-01-2557-01;2T2R;L1800;3;10MHz;1600;450;2801;30.092397;-1.322751;30;0;2;48
25572;WE2557N1;2557;2;ZTE;WE2557;WE2557-Kalweru;WE2557-Kalweru_N1;641-01-2557-02;2T2R;L1800;3;10MHz;1600;451;2801;30.092397;-1.322751;170;0;2;48
25573;WE2557O1;2557;3;ZTE;WE2557;WE2557-Kalweru;WE2557-Kalweru_O1;641-01-2557-03;2T2R;L1800;3;10MHz;1600;452;2801;30.092397;-1.322751;310;0;2;48
25611;WE2561M1;2561;1;ZTE;WE2561;WE2561-Igayaza;WE2561-Igayaza_M1;641-01-2561-01;2T2R;L1800;3;10MHz;1600;327;2901;31.1523;0.932719;0;0;2;48
25612;WE2561N1;2561;2;ZTE;WE2561;WE2561-Igayaza;WE2561-Igayaza_N1;641-01-2561-02;2T2R;L1800;3;10MHz;1600;328;2901;31.1523;0.932719;140;0;2;48
25613;WE2561O1;2561;3;ZTE;WE2561;WE2561-Igayaza;WE2561-Igayaza_O1;641-01-2561-03;2T2R;L1800;3;10MHz;1600;329;2901;31.1523;0.932719;250;0;1;48
25661;WE2566M1;2566;1;ZTE;WE2566;WE2566-Kitamba;WE2566-Kitamba_M1;641-01-2566-01;2T2R;L1800;3;10MHz;1600;297;2901;31.669876;1.539767;120;0;2;48
25662;WE2566N1;2566;2;ZTE;WE2566;WE2566-Kitamba;WE2566-Kitamba_N1;641-01-2566-02;2T2R;L1800;3;10MHz;1600;298;2901;31.669876;1.539767;210;0;2;48
25663;WE2566O1;2566;3;ZTE;WE2566;WE2566-Kitamba;WE2566-Kitamba_O1;641-01-2566-03;2T2R;L1800;3;10MHz;1600;299;2901;31.669876;1.539767;350;0;2;48
25681;WE2568M1;2568;1;ZTE;WE2568;WE2568-Kiyanga;WE2568-Kiyanga_M1;641-01-2568-01;2T2R;L1800;3;10MHz;1600;264;2801;29.9922;-0.512028;20;0;2;48
25682;WE2568N1;2568;2;ZTE;WE2568;WE2568-Kiyanga;WE2568-Kiyanga_N1;641-01-2568-02;2T2R;L1800;3;10MHz;1600;265;2801;29.9922;-0.512028;120;0;2;48
25683;WE2568O1;2568;3;ZTE;WE2568;WE2568-Kiyanga;WE2568-Kiyanga_O1;641-01-2568-03;2T2R;L1800;3;10MHz;1600;266;2801;29.9922;-0.512028;270;0;2;48
25731;WE2573M1;2573;1;ZTE;WE2573;WE2573-Kyaguzi;WE2573-Kyaguzi_M1;641-01-2573-01;2T2R;L1800;3;10MHz;1600;129;4801;31.70790556;1.824636111;0;0;2;48
25732;WE2573N1;2573;2;ZTE;WE2573;WE2573-Kyaguzi;WE2573-Kyaguzi_N1;641-01-2573-02;2T2R;L1800;3;10MHz;1600;130;4801;31.70790556;1.824636111;120;0;2;48
25733;WE2573O1;2573;3;ZTE;WE2573;WE2573-Kyaguzi;WE2573-Kyaguzi_O1;641-01-2573-03;2T2R;L1800;3;10MHz;1600;131;4801;31.70790556;1.824636111;240;0;2;48
25761;WE2576M1;2576;1;ZTE;WE2576;WE2576-Rugashari;WE2576-Rugashari_M1;641-01-2576-01;2T2R;L1800;3;10MHz;1600;450;2901;30.8438;1.04912;330;0;2;48
25762;WE2576N1;2576;2;ZTE;WE2576;WE2576-Rugashari;WE2576-Rugashari_N1;641-01-2576-02;2T2R;L1800;3;10MHz;1600;451;2901;30.8438;1.04912;60;0;2;48
25763;WE2576O1;2576;3;ZTE;WE2576;WE2576-Rugashari;WE2576-Rugashari_O1;641-01-2576-03;2T2R;L1800;3;10MHz;1600;452;2901;30.8438;1.04912;190;0;2;48
25801;WE2580M1;2580;1;ZTE;WE2580;WE2580-Ngugo;WE2580-Ngugo_M1;641-01-2580-01;2T2R;L1800;3;10MHz;1600;492;2801;30.509421;-0.844984;30;0;2;48
25802;WE2580N1;2580;2;ZTE;WE2580;WE2580-Ngugo;WE2580-Ngugo_N1;641-01-2580-02;2T2R;L1800;3;10MHz;1600;493;2801;30.509421;-0.844984;160;0;2;48
25803;WE2580O1;2580;3;ZTE;WE2580;WE2580-Ngugo;WE2580-Ngugo_O1;641-01-2580-03;2T2R;L1800;3;10MHz;1600;494;2801;30.509421;-0.844984;310;0;2;48
25841;WE2584M1;2584;1;ZTE;WE2584;WE2584-Nyakarongo;WE2584-Nyakarongo_M1;641-01-2584-01;2T2R;L1800;3;10MHz;1600;342;2901;30.6546;0.936966;20;0;2;48
25842;WE2584N1;2584;2;ZTE;WE2584;WE2584-Nyakarongo;WE2584-Nyakarongo_N1;641-01-2584-02;2T2R;L1800;3;10MHz;1600;343;2901;30.6546;0.936966;120;0;2;48
25843;WE2584O1;2584;3;ZTE;WE2584;WE2584-Nyakarongo;WE2584-Nyakarongo_O1;641-01-2584-03;2T2R;L1800;3;10MHz;1600;344;2901;30.6546;0.936966;220;0;2;48
25871;WE2587M1;2587;1;ZTE;WE2587;WE2587-Munyere Swamp;WE2587-Munyere Swamp_M1;641-01-2587-01;2T2R;L1800;3;10MHz;1600;474;2801;30.391675;-0.799822;320;0;2;38
25872;WE2587N1;2587;2;ZTE;WE2587;WE2587-Munyere Swamp;WE2587-Munyere Swamp_N1;641-01-2587-02;2T2R;L1800;3;10MHz;1600;475;2801;30.391675;-0.799822;90;0;2;38
25873;WE2587O1;2587;3;ZTE;WE2587;WE2587-Munyere Swamp;WE2587-Munyere Swamp_O1;641-01-2587-03;2T2R;L1800;3;10MHz;1600;476;2801;30.391675;-0.799822;160;0;2;38
25921;WE2592M1;2592;1;ZTE;WE2592;WE2592-Busanza;WE2592-Busanza_M1;641-01-2592-01;2T2R;L1800;3;10MHz;1600;462;2801;29.59985;-1.204988889;0;0;2;48
25922;WE2592N1;2592;2;ZTE;WE2592;WE2592-Busanza;WE2592-Busanza_N1;641-01-2592-02;2T2R;L1800;3;10MHz;1600;463;2801;29.59985;-1.204988889;120;0;2;48
25923;WE2592O1;2592;3;ZTE;WE2592;WE2592-Busanza;WE2592-Busanza_O1;641-01-2592-03;2T2R;L1800;3;10MHz;1600;464;2801;29.59985;-1.204988889;250;0;2;48
25931;WE2593M1;2593;1;ZTE;WE2593;WE2593-Nozi;WE2593-Nozi_M1;641-01-2593-01;2T2R;L1800;3;10MHz;1600;243;2801;29.9847;-1.12553;20;0;2;49
25932;WE2593N1;2593;2;ZTE;WE2593;WE2593-Nozi;WE2593-Nozi_N1;641-01-2593-02;2T2R;L1800;3;10MHz;1600;244;2801;29.9847;-1.12553;110;0;2;49
25933;WE2593O1;2593;3;ZTE;WE2593;WE2593-Nozi;WE2593-Nozi_O1;641-01-2593-03;2T2R;L1800;3;10MHz;1600;245;2801;29.9847;-1.12553;220;0;2;49
25961;WE2596M1;2596;1;ZTE;WE2596;WE2596-Nganiko;WE2596-Nganiko_M1;641-01-2596-01;2T2R;L1800;3;10MHz;1600;360;2801;30.394881;0.066838;30;0;2;48
25962;WE2596N1;2596;2;ZTE;WE2596;WE2596-Nganiko;WE2596-Nganiko_N1;641-01-2596-02;2T2R;L1800;3;10MHz;1600;361;2801;30.394881;0.066838;100;0;2;48
25963;WE2596O1;2596;3;ZTE;WE2596;WE2596-Nganiko;WE2596-Nganiko_O1;641-01-2596-03;2T2R;L1800;3;10MHz;1600;362;2801;30.394881;0.066838;190;0;2;48
26041;WE2604M1;2604;1;ZTE;WE2604;WE2604-Bulera;WE2604-Bulera_M1;641-01-2604-01;2T2R;L1800;3;10MHz;1600;150;2901;32.0385;0.45784;10;0;2;55
26042;WE2604N1;2604;2;ZTE;WE2604;WE2604-Bulera;WE2604-Bulera_N1;641-01-2604-02;2T2R;L1800;3;10MHz;1600;151;2901;32.0385;0.45784;120;0;2;55
26043;WE2604O1;2604;3;ZTE;WE2604;WE2604-Bulera;WE2604-Bulera_O1;641-01-2604-03;2T2R;L1800;3;10MHz;1600;152;2901;32.0385;0.45784;240;0;2;55
26141;WE2614M1;2614;1;ZTE;WE2614;WE2614-Bukola;WE2614-Bukola_M1;641-01-2614-01;2T2R;L1800;3;10MHz;1600;243;2901;32.0208;0.275941;120;0;0;50
26142;WE2614N1;2614;2;ZTE;WE2614;WE2614-Bukola;WE2614-Bukola_N1;641-01-2614-02;2T2R;L1800;3;10MHz;1600;244;2901;32.0208;0.275941;240;0;0;50
26143;WE2614O2;2614;3;ZTE;WE2614;WE2614-Bukola;WE2614-Bukola_O2;641-01-2614-03;2T2R;L1800;3;10MHz;1600;245;2901;32.0208;0.275941;320;0;1;50
26161;WE2616M1;2616;1;ZTE;WE2616;WE2616-Hapuyo;WE2616-Hapuyo_M1;641-01-2616-01;2T2R;L1800;3;10MHz;1600;462;2901;31.06;0.598739;10;0;2;20
26162;WE2616N1;2616;2;ZTE;WE2616;WE2616-Hapuyo;WE2616-Hapuyo_N1;641-01-2616-02;2T2R;L1800;3;10MHz;1600;463;2901;31.06;0.598739;110;0;2;20
26163;WE2616O1;2616;3;ZTE;WE2616;WE2616-Hapuyo;WE2616-Hapuyo_O1;641-01-2616-03;2T2R;L1800;3;10MHz;1600;464;2901;31.06;0.598739;190;0;2;20
26171;WE2617M1;2617;1;ZTE;WE2617;WE2617-Namasere;WE2617-Namasere_M1;641-01-2617-01;2T2R;L1800;3;10MHz;1600;444;2901;31.4548;0.934796;0;0;2;48
26172;WE2617N1;2617;2;ZTE;WE2617;WE2617-Namasere;WE2617-Namasere_N1;641-01-2617-02;2T2R;L1800;3;10MHz;1600;445;2901;31.4548;0.934796;120;0;2;48
26173;WE2617O1;2617;3;ZTE;WE2617;WE2617-Namasere;WE2617-Namasere_O1;641-01-2617-03;2T2R;L1800;3;10MHz;1600;446;2901;31.4548;0.934796;240;0;2;48
26271;WE2627M1;2627;1;ZTE;WE2627;WE2627-Kyasa;WE2627-Kyasa_M1;641-01-2627-01;2T2R;L1800;3;10MHz;1600;414;2901;32.2505;0.445964;10;0;2;56
26272;WE2627N1;2627;2;ZTE;WE2627;WE2627-Kyasa;WE2627-Kyasa_N1;641-01-2627-02;2T2R;L1800;3;10MHz;1600;415;2901;32.2505;0.445964;120;0;2;56
26273;WE2627O1;2627;3;ZTE;WE2627;WE2627-Kyasa;WE2627-Kyasa_O1;641-01-2627-03;2T2R;L1800;3;10MHz;1600;416;2901;32.2505;0.445964;240;0;3;56
26291;WE2629M1;2629;1;ZTE;WE2629;WE2629-Nyarutembe;WE2629-Nyarutembe_M1;641-01-2629-01;2T2R;L1800;3;10MHz;1600;459;2801;29.603007;-1.132976;32;0;2;48
26292;WE2629N1;2629;2;ZTE;WE2629;WE2629-Nyarutembe;WE2629-Nyarutembe_N1;641-01-2629-02;2T2R;L1800;3;10MHz;1600;460;2801;29.603007;-1.132976;70;0;2;48
26293;WE2629O1;2629;3;ZTE;WE2629;WE2629-Nyarutembe;WE2629-Nyarutembe_O1;641-01-2629-03;2T2R;L1800;3;10MHz;1600;461;2801;29.603007;-1.132976;210;0;2;48
26321;WE2632M1;2632;1;ZTE;WE2632;WE2632-Makiro;WE2632-Makiro_M1;641-01-2632-01;2T2R;L1800;3;10MHz;1600;333;2801;29.7768;-0.894199;30;0;2;48
26322;WE2632N1;2632;2;ZTE;WE2632;WE2632-Makiro;WE2632-Makiro_N1;641-01-2632-02;2T2R;L1800;3;10MHz;1600;334;2801;29.7768;-0.894199;120;0;2;48
26323;WE2632O1;2632;3;ZTE;WE2632;WE2632-Makiro;WE2632-Makiro_O1;641-01-2632-03;2T2R;L1800;3;10MHz;1600;335;2801;29.7768;-0.894199;240;0;2;48
26381;WE2638M1;2638;1;ZTE;WE2638;WE2638-Nyangahya;WE2638-Nyangahya_M1;641-01-2638-01;2T2R;L1800;3;10MHz;1600;330;2901;31.7069;1.61797;0;0;0;48
26382;WE2638N1;2638;2;ZTE;WE2638;WE2638-Nyangahya;WE2638-Nyangahya_N1;641-01-2638-02;2T2R;L1800;3;10MHz;1600;331;2901;31.7069;1.61797;120;0;0;48
26383;WE2638O1;2638;3;ZTE;WE2638;WE2638-Nyangahya;WE2638-Nyangahya_O1;641-01-2638-03;2T2R;L1800;3;10MHz;1600;332;2901;31.7069;1.61797;240;0;0;48
26411;WE2641M1;2641;1;ZTE;WE2641;WE2641-ATC Katuugo;WE2641-ATC Katuugo_M1;641-01-2641-01;2T2R;L1800;3;10MHz;1600;204;2901;31.730331;0.743981;0;0;2;48
